"account_number","agent_id","total_disk_bytes_read_per_sec_in_kbps","total_disk_bytes_written_per_sec_in_kbps","total_disk_read_ops_per_sec","total_disk_write_ops_per_sec","total_network_bytes_read_per_sec_in_kbps","total_network_bytes_written_per_sec_in_kbps","total_num_logical_processors","total_num_cores","total_num_cpus","total_num_disks","total_num_network_cards","total_cpu_usage_pct","total_disk_size_in_gb","total_disk_free_size_in_gb","total_ram_in_mb","free_ram_in_mb","timestamp"
"123456789012","o-6dn3k0ihqcrrtg07f","0.5633115234375","0.6552890625","0.00440087","0.154972","0.1910546875","0.07642607421875","2","2","1","2","1","0.125231","9.949119567871094","6.099414825439453","3936.15234375","3457.41796875","2021-07-03 23:58:52.940"
"123456789012","o-1zafso4q4q212rf51","0.0443708984375","4.25537109375","0.0044376","0.592542","0.07882626953125","0.06671357421875","2","1","1","1","1","0.129571","29.998043060302734","10.439620971679688","2009.52734375","1275.50390625","2021-07-03 23:56:41.257"
"123456789012","o-1a04oo4gdhip87lzm","18.35673828125","45.8931640625","0.0810161","2.9633","3.564384765625","6.26486328125","4","2","1","2","1","0.326906","158.50878143310547","129.59735107421875","16383.55078125","13395.9453125","2021-07-04 00:00:03.037"
"123456789012","o-39iqezsdkbdt5j7kf","0.1729541015625","3.53779296875","0.00776078","0.669641","0.690375","0.4776376953125","2","2","1","1","1","0.165214","29.988262176513672","27.84592056274414","4096.0","3431.21875","2021-07-04 00:01:06.162"
"123456789012","o-25zxbz550dvex7b59","6.3758984375","5.741142578125","0.283782","0.641627","0.2080859375","0.09133974609375","2","2","1","2","1","0.149104","9.949119567871094","5.937511444091797","3936.15234375","3475.19140625","2021-07-04 00:01:05.863"
"123456789012","o-6cif0wg3evk5xiw5o","0.01768759765625","18.4802734375","0.00110547","3.22682","2.809482421875","2.294541015625","2","1","1","1","3","1.43534","49.98811721801758","44.977603912353516","4096.0","3560.98046875","2021-07-04 00:02:09.359"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","2.809404296875","0.0","0.578734","0.7259990234375","0.4915","2","2","1","1","1","0.164653","29.988262176513672","27.844688415527344","4096.0","3425.30078125","2021-07-04 08:47:16.215"
"123456789012","o-6cif0wg3evk5xiw5o","0.0","18.3080078125","0.0","3.18601","2.801845703125","2.28107421875","2","1","1","1","3","1.46504","49.98811721801758","44.98131561279297","4096.0","3530.8203125","2021-07-04 08:48:52.577"
"123456789012","o-1zafso4q4q212rf51","0.0","4.180849609375","0.0","0.558933","0.0642978515625","0.06111689453125","2","1","1","1","1","0.150136","29.998043060302734","10.419021606445312","2009.52734375","1194.48046875","2021-07-04 08:57:33.983"
"123456789012","o-25zxbz550dvex7b59","0.5639775390625","0.535986328125","0.00440608","0.135093","0.2115341796875","0.08745302734375","2","2","1","2","1","0.125898","9.949119567871094","5.937030792236328","3936.15234375","3494.28515625","2021-07-04 09:02:45.987"
"123456789012","o-6cif0wg3evk5xiw5o","0.0","21.45302734375","0.0","3.14161","2.706162109375","2.2686328125","2","1","1","1","3","1.45351","49.98811721801758","44.98015213012695","4096.0","3535.1875","2021-07-04 09:03:55.531"
"123456789012","o-6dn3k0ihqcrrtg07f","0.563158203125","1.161376953125","0.00439968","0.212766","0.154498046875","0.06231455078125","2","2","1","2","1","0.104846","9.949119567871094","6.099678039550781","3936.15234375","3451.94140625","2021-07-03 19:12:53.789"
"123456789012","o-1zafso4q4q212rf51","13.53486328125","5.1133984375","0.946845","0.61022","0.106833984375","0.06695205078125","2","1","1","1","1","0.146698","29.998043060302734","10.449642181396484","2009.52734375","1280.609375","2021-07-03 19:11:14.645"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","3.827158203125","0.0","0.717313","0.7139892578125","0.4837216796875","2","2","1","1","1","0.165784","29.988262176513672","27.846370697021484","4096.0","3443.90625","2021-07-03 19:15:28.246"
"123456789012","o-25zxbz550dvex7b59","0.5627578125","0.8638671875","0.00439655","0.194942","0.184388671875","0.0794611328125","2","2","1","2","1","0.122555","9.949119567871094","5.9366607666015625","3936.15234375","3447.15625","2021-07-03 19:15:07.295"
"123456789012","o-1zafso4q4q212rf51","1.078779296875","5.71310546875","0.0931812","0.758714","0.0728083984375","0.0622376953125","2","1","1","1","1","0.198991","29.998043060302734","10.448543548583984","2009.52734375","1281.671875","2021-07-03 19:26:16.166"
"123456789012","o-1a04oo4gdhip87lzm","18.7890625","38.576171875","0.0610297","2.97371","3.6340234375","6.434990234375","4","2","1","2","1","0.102268","158.50878143310547","129.5954475402832","16383.55078125","13437.73046875","2021-07-04 00:45:07.161"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","2.9240625","0.0","0.580931","0.6888916015625","0.473259765625","2","2","1","1","1","0.162964","29.988262176513672","27.845916748046875","4096.0","3425.16015625","2021-07-04 00:46:12.247"
"123456789012","o-1zafso4q4q212rf51","0.0","4.774736328125","0.0","0.665703","0.0625666015625","0.051709765625","2","1","1","1","1","0.129883","29.998043060302734","10.438533782958984","2009.52734375","1276.76953125","2021-07-04 00:41:45.128"
